,Tarih,USD,EUR,GBP
4518,28-04-2022,14.7962,15.6941,18.5696
4519,29-04-2022,14.7798,15.5448,18.4517
4520,02-05-2022,,,
4521,03-05-2022,,,
4522,04-05-2022,,,
4523,05-05-2022,14.7852,15.6139,18.5317
4524,06-05-2022,14.8313,15.7054,18.5428
4525,09-05-2022,14.8978,15.7147,18.3393
4526,10-05-2022,14.974,15.7587,18.399
4527,11-05-2022,15.1926,16.0374,18.7051
4528,12-05-2022,15.2882,16.133,18.8562
4529,13-05-2022,15.3526,16.0354,18.6918
4530,16-05-2022,15.4378,16.0455,18.804
4531,17-05-2022,15.5639,16.2166,19.0167
4532,18-05-2022,15.7886,16.5628,19.6206
4533,19-05-2022,,,
4534,20-05-2022,15.9205,16.7425,19.7183
4535,23-05-2022,15.9249,16.8483,19.8372
4536,24-05-2022,15.8494,16.8698,19.8901
4537,25-05-2022,16.0846,17.2255,20.1116
4538,26-05-2022,16.267,17.366,20.3254
4539,27-05-2022,16.3681,17.5101,20.5722
4540,30-05-2022,16.3479,17.527,20.5837
4541,31-05-2022,16.3562,17.6019,20.6338
4542,01-06-2022,16.3876,17.5702,20.612
4543,02-06-2022,16.4127,17.5916,20.6236
4544,03-06-2022,16.439,17.57,20.5782
4545,06-06-2022,16.4765,17.7066,20.6759
4546,07-06-2022,16.5588,17.7785,20.7582
4547,08-06-2022,16.7084,17.8408,20.8323
4548,09-06-2022,17.0925,18.2931,21.4047
4549,10-06-2022,17.1985,18.43,21.4999
4550,13-06-2022,17.0589,18.0924,21.2223
4551,14-06-2022,17.2344,18.0353,21.0141
4552,15-06-2022,17.2343,18.0055,20.864
4553,16-06-2022,17.2568,18.0818,20.801
4554,17-06-2022,17.288,17.984,20.9292
4555,20-06-2022,17.2905,18.173,21.2148
4556,21-06-2022,17.3113,18.2219,21.1611
4557,22-06-2022,17.3168,18.2799,21.2428
4558,23-06-2022,17.3301,18.2142,21.1595
4559,24-06-2022,17.347,18.2455,21.1432
4560,27-06-2022,17.3478,18.2753,21.2696
4561,28-06-2022,16.646,17.6057,20.4246
4562,29-06-2022,16.6189,17.5858,20.3442
4563,30-06-2022,16.669,17.5221,20.2527
4564,01-07-2022,16.6614,17.3701,20.1752
4565,04-07-2022,16.7155,17.4703,20.1631
4566,05-07-2022,16.7935,17.5322,20.3311
4567,06-07-2022,16.9369,17.5036,20.3737
4568,07-07-2022,17.1818,17.5783,20.4812
4569,08-07-2022,17.2601,17.5988,20.6267
4570,11-07-2022,,,
4571,12-07-2022,,,
4572,13-07-2022,17.2601,17.5988,20.6267
4573,14-07-2022,17.3913,17.4693,20.676
4574,15-07-2022,,,
4575,18-07-2022,17.4581,17.4977,20.6437
4576,19-07-2022,17.4635,17.7083,20.8428
4577,20-07-2022,17.5425,17.9559,21.0342
4578,21-07-2022,17.5605,17.9549,21.0309
4579,22-07-2022,17.6282,17.966,21.0285
4580,25-07-2022,17.711,18.0087,21.1382
4581,26-07-2022,17.8011,18.1927,21.3762
4582,27-07-2022,17.8335,18.16,21.3977
4583,28-07-2022,17.8701,18.1286,21.5111
4584,29-07-2022,17.9044,18.2176,21.7198
4585,01-08-2022,17.8939,18.2977,21.767
4586,02-08-2022,17.9254,18.3644,21.8731
4587,03-08-2022,17.9327,18.3502,21.8574
4588,04-08-2022,17.9358,18.2593,21.8086
4589,05-08-2022,17.935,18.2617,21.7615
4590,08-08-2022,17.9362,18.3515,21.7489
4591,09-08-2022,17.9393,18.285,21.6674
4592,10-08-2022,17.9319,18.3329,21.6676
4593,11-08-2022,17.9308,18.3411,21.6503
4594,12-08-2022,17.9356,18.5263,21.8826
4595,15-08-2022,17.9366,18.4687,21.776
4596,16-08-2022,17.9411,18.3238,21.6511
4597,17-08-2022,17.942,18.1958,21.5532
4598,18-08-2022,17.9411,18.2487,21.6724
4599,19-08-2022,17.9688,18.2694,21.6063
4600,22-08-2022,18.0767,18.2093,21.4329
4601,23-08-2022,18.0988,18.1184,21.3336
4602,24-08-2022,18.1018,17.9664,21.258
4603,25-08-2022,18.1176,18.0113,21.35
4604,26-08-2022,18.1466,18.138,21.4463
4605,29-08-2022,18.1564,18.1354,21.4104
4606,30-08-2022,,,
4607,31-08-2022,18.1648,18.0933,21.1799
4608,01-09-2022,18.1704,18.1574,21.1098
4609,02-09-2022,18.1805,18.2226,21.0287
4610,05-09-2022,18.2009,18.1797,21.0049
4611,06-09-2022,18.205,18.0545,20.8916
4612,07-09-2022,18.2048,18.1153,21.0506
4613,08-09-2022,18.214,18.0378,20.8685
4614,09-09-2022,18.2195,18.2218,20.9424
4615,12-09-2022,18.2189,18.3622,21.1148
4616,13-09-2022,18.2187,18.5041,21.2454
4617,14-09-2022,18.2205,18.513,21.3202
4618,15-09-2022,18.2321,18.2196,20.9971
4619,16-09-2022,18.2427,18.2095,20.9736
4620,19-09-2022,18.2474,18.1954,20.7497
4621,20-09-2022,18.2658,18.2271,20.7404
4622,21-09-2022,18.2786,18.3014,20.8673
4623,22-09-2022,18.2949,18.1312,20.7069
4624,23-09-2022,18.3401,18.0785,20.6822
4625,26-09-2022,18.3702,17.9431,20.4139
4626,27-09-2022,18.4266,17.7909,19.7068
4627,28-09-2022,18.4509,17.7719,19.8833
4628,29-09-2022,18.4862,17.6711,19.6738
4629,30-09-2022,18.5038,17.9232,19.9995
4630,03-10-2022,18.5187,18.1395,20.5816
4631,04-10-2022,18.5397,18.1474,20.7316
4632,05-10-2022,18.5447,18.3233,21.0376
4633,06-10-2022,18.555,18.4388,21.1154
4634,07-10-2022,18.5589,18.3543,20.9122
4635,10-10-2022,18.5592,18.1795,20.7227
4636,11-10-2022,18.5581,18.0048,20.497
4637,12-10-2022,18.5615,18.0168,20.4689
4638,13-10-2022,18.5664,18.0297,20.4518
4639,14-10-2022,18.5656,18.0405,20.6407
4640,17-10-2022,18.5596,18.093,20.8701
4641,18-10-2022,18.5663,18.0897,20.8957
4642,19-10-2022,18.5663,18.2696,20.9571
4643,20-10-2022,18.5661,18.2157,20.8847
4644,21-10-2022,18.5687,18.186,20.7933
4645,24-10-2022,18.5741,18.1246,20.6593
4646,25-10-2022,18.583,18.2761,21.0113
4647,26-10-2022,18.5825,18.3231,20.9869
4648,27-10-2022,18.5865,18.6253,21.4474
4649,28-10-2022,18.588,18.6837,21.4873
4650,31-10-2022,18.588,18.6837,21.4873
4651,01-11-2022,18.5915,18.4742,21.4612
4652,02-11-2022,18.5956,18.468,21.4142
4653,03-11-2022,18.5981,18.4043,21.356
4654,04-11-2022,18.5972,18.1639,20.9659
4655,07-11-2022,18.5936,18.185,20.8173
4656,08-11-2022,18.5833,18.5226,21.1449
4657,09-11-2022,18.5803,18.5744,21.2773
4658,10-11-2022,18.5791,18.685,21.3142
4659,11-11-2022,18.5793,18.5418,21.1145
4660,14-11-2022,18.5115,18.9888,21.7017
4661,15-11-2022,18.5819,19.1661,21.8593
4662,16-11-2022,18.5864,19.3327,21.9675
4663,17-11-2022,18.5916,19.3524,22.0795
4664,18-11-2022,18.5959,19.2822,22.0848
4665,21-11-2022,18.5945,19.2842,22.1153
4666,22-11-2022,18.5979,19.0548,21.9328
4667,23-11-2022,18.6033,19.1,22.0119
4668,24-11-2022,18.6062,19.2101,22.1243
4669,25-11-2022,18.6045,19.3736,22.4615
4670,28-11-2022,18.6071,19.367,22.4738
4671,29-11-2022,18.6069,19.4073,22.4459
4672,30-11-2022,18.614,19.3116,22.3285
4673,01-12-2022,18.6194,19.2824,22.2842
4674,02-12-2022,18.6123,19.4206,22.5369
4675,05-12-2022,18.6103,19.6004,22.792
4676,06-12-2022,18.613,19.6436,22.8292
4677,07-12-2022,18.6143,19.5375,22.6496
4678,08-12-2022,18.6166,19.5015,22.5675
4679,09-12-2022,18.6202,19.5764,22.6485
4680,12-12-2022,18.6208,19.6684,22.7801
4681,13-12-2022,18.6199,19.6386,22.7946
4682,14-12-2022,18.6246,19.6382,22.8333
4683,15-12-2022,18.6266,19.8349,23.0167
4684,16-12-2022,18.6254,19.7985,22.9616
4685,19-12-2022,18.6268,19.8114,22.6465
4686,20-12-2022,18.6312,19.7925,22.6898
4687,21-12-2022,18.6381,19.8025,22.6243
4688,22-12-2022,18.6432,19.7987,22.6007
4689,23-12-2022,18.6522,19.8354,22.5291
4690,26-12-2022,18.6592,19.8044,22.4675
4691,27-12-2022,18.6649,19.8324,22.4831
4692,28-12-2022,18.6813,19.9087,22.5142
4693,29-12-2022,18.6964,19.8946,22.4804
4694,30-12-2022,18.6966,19.8816,22.4663
4695,02-01-2023,18.6983,19.9349,22.4892
4696,03-01-2023,18.7029,19.9806,22.5109
4697,04-01-2023,18.7105,19.7818,22.3431
4698,05-01-2023,18.7194,19.8472,22.5009
4699,06-01-2023,18.7387,19.8886,22.4879
4700,09-01-2023,18.7498,19.704,22.2271
4701,10-01-2023,18.7538,20.0269,22.736
4702,11-01-2023,18.7555,20.1386,22.7818
4703,12-01-2023,18.7581,20.1528,22.7361
4704,13-01-2023,18.7608,20.1858,22.7731
4705,16-01-2023,18.7592,20.3386,22.8749
4706,17-01-2023,18.7681,20.3163,22.8784
4707,18-01-2023,18.7691,20.3157,22.8857
4708,19-01-2023,18.7701,20.3329,23.1189
4709,20-01-2023,18.7742,20.3054,23.1229
4710,23-01-2023,18.7771,20.3419,23.1645
4711,24-01-2023,18.7844,20.4768,23.247
4712,25-01-2023,18.7735,20.4142,23.1658
4713,26-01-2023,18.785,20.437,23.0914
4714,27-01-2023,18.7853,20.4931,23.246
4715,30-01-2023,18.7852,20.4401,23.205
4716,31-01-2023,18.7876,20.4525,23.2356
4717,01-02-2023,18.7878,20.3458,23.1239
4718,02-02-2023,18.7897,20.4512,23.1118
4719,03-02-2023,18.7913,20.6661,23.1745
4720,06-02-2023,18.7948,20.5163,22.9476
4721,07-02-2023,18.8092,20.2662,22.6219
4722,08-02-2023,18.8087,20.1606,22.5558
4723,09-02-2023,18.81,20.2127,22.6979
4724,10-02-2023,18.8109,20.2313,22.7719
4725,13-02-2023,18.8112,20.1664,22.7478
4726,14-02-2023,18.8184,20.0922,22.6375
4727,15-02-2023,18.8225,20.2332,22.8764
4728,16-02-2023,18.8282,20.1746,22.7214
4729,17-02-2023,18.832,20.1579,22.6535
4730,20-02-2023,18.836,20.0376,22.4479
4731,21-02-2023,18.8438,20.1432,22.635
4732,22-02-2023,18.8464,20.095,22.6846
4733,23-02-2023,18.8506,20.0599,22.7526
4734,24-02-2023,18.8548,19.9977,22.6683
4735,27-02-2023,18.8567,19.9653,22.616
4736,28-02-2023,18.8632,19.9061,22.5272
4737,01-03-2023,18.8647,20.0042,22.7381
4738,02-03-2023,18.8652,20.0845,22.7194
4739,03-03-2023,18.867,20.0545,22.5599
4740,06-03-2023,18.8587,20.0195,22.5637
4741,07-03-2023,18.8801,20.0857,22.6592
4742,08-03-2023,18.8907,20.1549,22.67
4743,09-03-2023,18.9135,19.9323,22.3432
4744,10-03-2023,18.9295,19.9895,22.4306
4745,13-03-2023,18.9374,20.0511,22.6168
4746,14-03-2023,18.9494,20.2645,22.8667
4747,15-03-2023,18.9514,20.2927,23.007
4748,16-03-2023,18.9583,20.2523,22.9391
4749,17-03-2023,18.9756,20.142,22.864
4750,20-03-2023,18.9785,20.2077,23.0089
4751,21-03-2023,18.9919,20.2753,23.1416
4752,22-03-2023,19.0014,20.4094,23.231
4753,23-03-2023,19.0165,20.5019,23.2871
4754,24-03-2023,19.0223,20.722,23.3789
4755,27-03-2023,19.0371,20.5055,23.2563
4756,28-03-2023,19.068,20.5252,23.3261
4757,29-03-2023,19.0839,20.6467,23.4483
4758,30-03-2023,19.107,20.7201,23.5295
4759,31-03-2023,19.146,20.8021,23.5943
4760,03-04-2023,19.1532,20.845,23.6602
4761,04-04-2023,19.1788,20.8074,23.6298
4762,05-04-2023,19.2001,20.9597,23.9162
4763,06-04-2023,19.2266,21.0501,23.9562
4764,07-04-2023,19.2361,20.9782,23.9405
4765,10-04-2023,19.2332,20.9964,23.8846
4766,11-04-2023,19.238,20.981,23.8632
4767,12-04-2023,19.2619,21.0043,23.9055
4768,13-04-2023,19.2885,21.0741,23.9115
4769,14-04-2023,19.307,21.2512,24.101
4770,17-04-2023,19.3363,21.3873,24.1549
4771,18-04-2023,19.3542,21.2519,23.9732
4772,19-04-2023,19.3755,21.2554,24.0466
4773,20-04-2023,19.3806,21.2121,24.0516
4774,21-04-2023,,,
4775,24-04-2023,19.3806,21.2121,24.0516
4776,25-04-2023,19.3853,21.3204,24.0696
4777,26-04-2023,19.3937,21.395,24.1257
4778,27-04-2023,19.4029,21.4074,24.1494
4779,28-04-2023,19.4103,21.4403,24.1566
4780,01-05-2023,,,
4781,02-05-2023,19.4268,21.3604,24.1829
4782,03-05-2023,19.4417,21.3306,24.2213
4783,04-05-2023,19.4511,21.4672,24.2924
4784,05-05-2023,19.4647,21.5293,24.4283
4785,08-05-2023,19.4747,21.4749,24.5205
4786,09-05-2023,19.4837,21.5141,24.5998
4787,10-05-2023,19.4909,21.4008,24.5464
4788,11-05-2023,19.5134,21.3821,24.5814
4789,12-05-2023,19.5389,21.3534,24.54
4790,15-05-2023,19.5649,21.3447,24.4663
4791,16-05-2023,19.6386,21.3524,24.492
4792,17-05-2023,19.68,21.4277,24.5925
4793,18-05-2023,19.7336,21.3786,24.5119
4794,19-05-2023,,,
4795,22-05-2023,19.7607,21.3774,24.5492
4796,23-05-2023,19.8047,21.4186,24.6037
4797,24-05-2023,19.827,21.3946,24.5462
4798,25-05-2023,19.86,21.3986,24.599
4799,26-05-2023,19.9027,21.3507,24.5651
4800,29-05-2023,19.9512,21.4251,24.6224
4801,30-05-2023,20.0453,21.4932,24.7093
4802,31-05-2023,20.3104,21.7607,25.128
4803,01-06-2023,20.6632,22.0582,25.503
4804,02-06-2023,20.7529,22.1932,25.7817
4805,05-06-2023,20.8447,22.4433,26.0766
4806,06-06-2023,21.1465,22.6105,26.1712
4807,07-06-2023,21.4565,22.9581,26.6017
4808,08-06-2023,23.021,24.6248,28.5854
4809,09-06-2023,23.3212,25.0103,29.0148
4810,12-06-2023,23.4314,25.2323,29.3571
4811,13-06-2023,23.6117,25.4282,29.6555
4812,14-06-2023,23.6387,25.5302,29.6565
4813,15-06-2023,23.5989,25.4842,29.7594
4814,16-06-2023,23.6389,25.6004,29.8669
4815,19-06-2023,23.6388,25.8807,30.2006
4816,20-06-2023,23.6371,25.8186,30.2333
4817,21-06-2023,23.577,25.772,30.0689
4818,22-06-2023,23.5493,25.7113,29.9241
4819,23-06-2023,23.6239,25.9732,30.1221
4820,26-06-2023,25.2505,27.4579,32.051
4821,27-06-2023,25.8231,28.154,32.8076
4822,28-06-2023,,,
4823,29-06-2023,,,
4824,30-06-2023,,,
4825,03-07-2023,25.8231,28.154,32.8076
4826,04-07-2023,26.0312,28.3448,32.9357
4827,05-07-2023,26.0035,28.3464,32.9764
4828,06-07-2023,26.0474,28.3518,33.0413
4829,07-07-2023,26.0452,28.3161,33.1188
4830,10-07-2023,26.0381,28.337,33.1316
4831,11-07-2023,26.0564,28.5515,33.3017
4832,12-07-2023,26.0721,28.6913,33.5728
4833,13-07-2023,26.1099,28.7787,33.7004
4834,14-07-2023,26.1195,29.1598,34.0192
4835,17-07-2023,26.1446,29.339,34.222
4836,18-07-2023,26.2388,29.4868,34.2864
4837,19-07-2023,26.8232,30.1791,35.0735
4838,20-07-2023,26.8963,30.183,34.73
4839,21-07-2023,26.8878,30.1356,34.647
4840,24-07-2023,26.8944,29.929,34.5267
4841,25-07-2023,26.9212,29.8646,34.515
4842,26-07-2023,26.9263,29.7778,34.526
4843,27-07-2023,26.9283,29.8139,34.7004
4844,28-07-2023,26.9308,29.9756,34.8755
4845,31-07-2023,26.9394,29.57,34.474
4846,01-08-2023,26.9323,29.6989,34.5722
4847,02-08-2023,26.9329,29.5733,34.4509
4848,03-08-2023,26.9382,29.5887,34.3674
4849,04-08-2023,26.9498,29.4507,34.0947
4850,07-08-2023,26.9545,29.4979,34.1825
4851,08-08-2023,26.9651,29.6034,34.2726
4852,09-08-2023,26.982,29.6024,34.3064
4853,10-08-2023,26.9892,29.6279,34.3536
4854,11-08-2023,26.9978,29.7365,34.3762
4855,14-08-2023,27.0059,29.6845,34.2672
4856,15-08-2023,27.017,29.5687,34.2352
4857,16-08-2023,27.022,29.5353,34.2868
4858,17-08-2023,27.0254,29.516,34.3837
4859,18-08-2023,27.0681,29.455,34.4173
4860,21-08-2023,27.0606,29.4092,34.3504
4861,22-08-2023,27.1275,29.5518,34.4926
4862,23-08-2023,27.1676,29.6274,34.6622
4863,24-08-2023,27.1737,29.4062,34.3856
4864,25-08-2023,27.0937,29.4057,34.3146
4865,28-08-2023,26.406,28.4899,33.1915
4866,29-08-2023,26.5271,28.6712,33.3254
4867,30-08-2023,,,
4868,31-08-2023,26.5763,28.7308,33.4427
4869,01-09-2023,26.6658,29.0184,33.7886
4870,04-09-2023,26.6783,28.9377,33.7523
4871,05-09-2023,26.735,28.866,33.7021
4872,06-09-2023,26.7605,28.7642,33.5451
4873,07-09-2023,26.7701,28.7368,33.5625
4874,08-09-2023,26.8048,28.7117,33.3676
4875,11-09-2023,26.8087,28.7034,33.4137
4876,12-09-2023,26.8414,28.797,33.5511
4877,13-09-2023,26.8582,28.7911,33.4602
4878,14-09-2023,26.9024,28.8851,33.4864
4879,15-09-2023,26.9069,28.8817,33.5227
4880,18-09-2023,26.93,28.7098,33.4052
4881,19-09-2023,26.9814,28.7754,33.3715
4882,20-09-2023,26.9938,28.864,33.3877
4883,21-09-2023,26.991,28.8676,33.3183
4884,22-09-2023,27.002,28.7571,33.156
4885,25-09-2023,27.1039,28.8483,33.1659
4886,26-09-2023,27.1751,28.9027,33.1842
4887,27-09-2023,27.2108,28.8183,33.085
4888,28-09-2023,27.264,28.7853,33.0617
4889,29-09-2023,27.3752,28.8083,33.2751
4890,02-10-2023,27.3767,29.0305,33.4816
4891,03-10-2023,27.4044,28.928,33.3153
4892,04-10-2023,27.4518,28.7674,33.096
4893,05-10-2023,27.5316,28.8765,33.2679
4894,06-10-2023,27.5264,28.9346,33.345
4895,09-10-2023,27.558,29.0769,33.5642
4896,10-10-2023,27.6559,29.127,33.617
4897,11-10-2023,27.6791,29.297,33.8439
4898,12-10-2023,27.6894,29.3644,33.9586
4899,13-10-2023,27.7077,29.4343,34.0324
4900,16-10-2023,27.7439,29.2306,33.7706
4901,17-10-2023,27.8364,29.3261,33.8014
4902,18-10-2023,27.8719,29.4057,33.857
4903,19-10-2023,27.9659,29.563,34.0369
4904,20-10-2023,27.9649,29.4883,33.8302
4905,23-10-2023,27.9714,29.6017,33.8465
4906,24-10-2023,28.0103,29.683,34.004
4907,25-10-2023,28.0536,29.8745,34.2991
4908,26-10-2023,28.0807,29.7098,34.0149
4909,27-10-2023,28.1026,29.6253,33.8981
4910,30-10-2023,28.1258,29.6896,34.0392
4911,31-10-2023,28.2043,29.8143,34.1217
4912,01-11-2023,28.2366,30.0552,34.3181
4913,02-11-2023,28.2806,29.8539,34.277
4914,03-11-2023,28.3063,30.0503,34.4222
4915,06-11-2023,28.3479,30.1554,34.5554
4916,07-11-2023,28.3884,30.5031,35.1481
4917,08-11-2023,28.4353,30.3973,34.9398
4918,09-11-2023,28.4767,30.3965,34.8623
4919,10-11-2023,28.4759,30.463,34.9195
4920,13-11-2023,28.4857,30.4047,34.7533
4921,14-11-2023,28.542,30.5159,34.8862
4922,15-11-2023,28.5826,30.6117,35.0614
4923,16-11-2023,28.6163,31.0926,35.6245
4924,17-11-2023,28.6529,31.081,35.4629
4925,20-11-2023,28.6592,31.1086,35.5011
4926,21-11-2023,28.7051,31.355,35.7658
4927,22-11-2023,28.7474,31.4725,35.9607
4928,23-11-2023,28.7618,31.3523,35.9633
4929,24-11-2023,28.7786,31.4156,36.0135
4930,27-11-2023,28.8088,31.4311,36.0988
4931,28-11-2023,28.8584,31.5995,36.3516
4932,29-11-2023,28.8768,31.6139,36.3952
4933,30-11-2023,28.8596,31.7037,36.571
4934,01-12-2023,28.8209,31.5154,36.4431
4935,04-12-2023,28.8553,31.4437,36.4348
4936,05-12-2023,28.8515,31.3515,36.5011
4937,06-12-2023,28.8705,31.2561,36.3918
4938,07-12-2023,28.8793,31.1547,36.3202
4939,08-12-2023,28.874,31.1103,36.2485
4940,11-12-2023,28.8974,31.1567,36.2673
4941,12-12-2023,28.9396,31.1556,36.2781
4942,13-12-2023,28.9773,31.2629,36.3546
4943,14-12-2023,29.0056,31.2806,36.2808
4944,15-12-2023,28.9805,31.6038,36.5934
4945,18-12-2023,28.9847,31.8017,36.9437
4946,19-12-2023,29.0053,31.6644,36.7029
4947,20-12-2023,29.0299,31.7461,36.7618
4948,21-12-2023,29.0677,31.8497,36.7671
4949,22-12-2023,29.0897,31.8579,36.704
4950,25-12-2023,29.1344,32.0726,36.9491
4951,26-12-2023,29.2108,32.1766,37.0336
4952,27-12-2023,29.2647,32.2421,37.0895
4953,28-12-2023,29.3374,32.4186,37.2657
4954,29-12-2023,29.3973,32.6937,37.5718
4955,01-01-2024,,,
4956,02-01-2024,29.4382,32.5739,37.4417
4957,03-01-2024,29.6675,32.6671,37.6575
4958,04-01-2024,29.7394,32.5431,37.5126
4959,05-01-2024,29.7452,32.569,37.7082
4960,08-01-2024,29.7714,32.4987,37.6378
4961,09-01-2024,29.8342,32.6401,37.8316
4962,10-01-2024,29.8823,32.7049,37.9809
4963,11-01-2024,29.9136,32.724,37.9642
4964,12-01-2024,29.9581,32.88,38.1573
4965,15-01-2024,30.0163,32.9124,38.2202
4966,16-01-2024,30.0449,32.9036,38.2058
4967,17-01-2024,30.047,32.751,37.9628
4968,18-01-2024,30.0721,32.6911,38.0125
4969,19-01-2024,30.0847,32.7618,38.1093
4970,22-01-2024,30.1219,32.7771,38.1438
4971,23-01-2024,30.1806,32.881,38.2837
4972,24-01-2024,30.2185,32.9087,38.3964
4973,25-01-2024,30.2145,32.8837,38.3961
4974,26-01-2024,30.2185,32.9166,38.4025
4975,29-01-2024,30.2343,32.7904,38.3687
4976,30-01-2024,30.2849,32.8013,38.4092
4977,31-01-2024,30.3053,32.8144,38.3807
4978,01-02-2024,30.2952,32.7884,38.3398
4979,02-02-2024,30.3063,32.7217,38.2728
4980,05-02-2024,30.3735,33.0537,38.6719
4981,06-02-2024,30.477,32.8052,38.3441
4982,07-02-2024,30.5077,32.7691,38.2205
4983,08-02-2024,30.5349,32.8771,38.4839
4984,09-02-2024,30.5357,32.9071,38.4819
4985,12-02-2024,30.6005,32.9634,38.5389
4986,13-02-2024,30.6318,33.0244,38.6119
4987,14-02-2024,30.669,33.034,38.7323
4988,15-02-2024,30.6835,32.851,38.4759
4989,16-02-2024,30.6968,32.9473,38.4739
4990,19-02-2024,30.7221,33.0805,38.6064
4991,20-02-2024,30.804,33.2036,38.7998
4992,21-02-2024,30.8388,33.264,38.7751
4993,22-02-2024,30.9096,33.3931,38.9366
4994,23-02-2024,30.9582,33.6051,39.1771
4995,26-02-2024,31.0047,33.562,39.2119
4996,27-02-2024,31.0441,33.6453,39.29
4997,28-02-2024,31.0737,33.7284,39.3558
4998,29-02-2024,31.1201,33.6543,39.2885
4999,01-03-2024,31.1597,33.7686,39.3798
5000,04-03-2024,31.2392,33.7797,39.3952
5001,05-03-2024,31.4069,34.0791,39.7381
5002,06-03-2024,31.5457,34.2228,39.9311
5003,07-03-2024,31.6612,34.4186,40.2029
5004,08-03-2024,31.7768,34.6296,40.4357
5005,11-03-2024,31.8618,34.8478,40.7816
5006,12-03-2024,31.9378,34.9442,40.9585
5007,13-03-2024,31.9856,34.9675,40.8578
5008,14-03-2024,32.039,35.0183,40.9129
5009,15-03-2024,32.0629,35.0739,40.9929
5010,18-03-2024,32.1214,34.9733,40.8704
5011,19-03-2024,32.2448,35.1355,41.007
5012,20-03-2024,32.2791,35.0236,40.8946
5013,21-03-2024,32.3294,35.082,40.9949
5014,22-03-2024,32.3105,35.2734,41.1957
5015,25-03-2024,31.9675,34.5875,40.2028
5016,26-03-2024,32.0592,34.6819,40.3768
5017,27-03-2024,32.1005,34.8336,40.5489
5018,28-03-2024,32.165,34.8285,40.537
5019,29-03-2024,32.2596,34.8189,40.6169
5020,01-04-2024,32.2854,34.8023,40.6665
5021,02-04-2024,32.3568,34.8992,40.7631
5022,03-04-2024,32.1302,34.5081,40.2963
5023,04-04-2024,31.9392,34.4097,40.0934
5024,05-04-2024,31.8396,34.5629,40.239
5025,08-04-2024,31.9209,34.5892,40.2509
5026,09-04-2024,32.006,34.659,40.3449
5027,10-04-2024,,,
5028,11-04-2024,,,
5029,12-04-2024,,,
5030,15-04-2024,32.006,34.659,40.3449
5031,16-04-2024,32.3271,34.4475,40.2775
5032,17-04-2024,32.4049,34.4266,40.2549
5033,18-04-2024,32.4626,34.5266,40.3893
5034,19-04-2024,32.4551,34.6559,40.4148
5035,22-04-2024,32.5096,34.6254,40.3782
5036,23-04-2024,,,
5037,24-04-2024,32.5,34.6207,40.0684
5038,25-04-2024,32.4742,34.7084,40.3078
5039,26-04-2024,32.4747,34.8231,40.5575
5040,29-04-2024,32.4527,34.8255,40.5424
5041,30-04-2024,32.3389,34.6487,40.4444
5042,01-05-2024,,,
5043,02-05-2024,32.3091,34.623,40.4475
5044,03-05-2024,32.3199,34.6073,40.3938
5045,06-05-2024,32.2472,34.6335,40.415
5046,07-05-2024,32.2242,34.6993,40.4463
5047,08-05-2024,32.2073,34.6708,40.324
5048,09-05-2024,32.207,34.6075,40.1412
5049,10-05-2024,32.177,34.5334,40.0856
5050,13-05-2024,32.1534,34.66,40.2252
5051,14-05-2024,32.1496,34.6591,40.2194
5052,15-05-2024,32.1946,34.7388,40.3307
5053,16-05-2024,32.2296,34.8985,40.5649
5054,17-05-2024,32.1573,34.9622,40.6766
5055,20-05-2024,32.194,34.9265,40.6714
5056,21-05-2024,32.156,34.9565,40.7691
5057,22-05-2024,32.1556,34.9438,40.8184
5058,23-05-2024,32.1209,34.8394,40.8279
5059,24-05-2024,32.1421,34.8413,40.8371
5060,27-05-2024,32.1452,34.8089,40.7803
5061,28-05-2024,32.1311,34.882,40.8926
5062,29-05-2024,32.1203,34.9383,40.9641
5063,30-05-2024,32.1874,34.918,40.9884
5064,31-05-2024,32.2489,34.8654,40.9092
5065,03-06-2024,32.1339,34.8283,40.7895
5066,04-06-2024,32.1534,34.8607,40.8205
5067,05-06-2024,32.2687,35.1019,41.1526
5068,06-06-2024,32.4547,35.2869,41.3876
5069,07-06-2024,32.1775,34.9997,41.071
5070,10-06-2024,32.1923,35.0641,41.1251
5071,11-06-2024,32.3699,34.8022,41.067
5072,12-06-2024,32.3127,34.7345,41.0651
5073,13-06-2024,32.3073,34.7349,41.1346
5074,14-06-2024,32.2313,34.8106,41.125
5075,17-06-2024,,,
5076,18-06-2024,,,
5077,19-06-2024,,,
5078,20-06-2024,32.4579,34.7319,41.2073
5079,21-06-2024,32.5711,34.929,41.2968
5080,24-06-2024,32.781,35.0464,41.3867
5081,25-06-2024,32.8078,35.1702,41.464
5082,26-06-2024,32.9015,35.2869,41.6821
5083,27-06-2024,32.904,35.1801,41.6061
5084,28-06-2024,32.8417,35.1212,41.4484
5085,01-07-2024,32.8262,35.1284,41.4365
5086,02-07-2024,32.6207,35.0939,41.2734
5087,03-07-2024,32.629,34.9759,41.1593
5088,04-07-2024,32.4929,34.9499,41.1849
5089,05-07-2024,32.5011,35.0933,41.379
5090,08-07-2024,32.6301,35.3205,41.6363
5091,09-07-2024,32.6401,35.3604,41.7652
5092,10-07-2024,32.7362,35.4241,41.8499
5093,11-07-2024,32.8849,35.5812,42.0268
5094,12-07-2024,32.8473,35.6229,42.2094
5095,15-07-2024,,,
